Timestamp,TemperatureMax,TemperatureMin,HumidityMax,HumidityMin,AirPressureMax,AirPressureMin
2023-05-09 20:00:00,34.8,27.0,93.9,83.7,1007.8,1005.3
2023-05-09 21:00:00,32.6,25.4,90.2,81.5,1010.1,1006.1
2023-05-09 22:00:00,37.8,30.1,82.8,69.8,1008.3,1006.0
2023-05-09 23:00:00,35.1,27.7,84.6,76.2,1005.0,1001.2
2023-05-10 00:00:00,30.0,23.2,87.3,80.0,1005.4,1003.4
2023-05-10 01:00:00,32.1,26.7,89.1,81.0,1012.7,1009.3
2023-05-10 02:00:00,31.9,26.0,93.9,84.5,1005.8,1001.7
2023-05-10 03:00:00,27.3,19.3,85.8,78.6,1014.3,1009.5
2023-05-10 04:00:00,29.2,23.2,90.5,79.5,1009.4,1005.9
2023-05-10 05:00:00,30.3,25.0,94.4,80.6,1012.6,1008.1
2023-05-10 06:00:00,25.9,18.8,82.3,71.3,1006.3,1001.8
2023-05-10 07:00:00,32.1,24.9,92.9,83.5,1014.3,1011.4
2023-05-10 08:00:00,31.3,25.4,86.3,73.3,1005.3,1000.7
2023-05-10 09:00:00,27.0,21.1,91.0,78.5,1005.4,1001.5
2023-05-10 10:00:00,33.2,26.8,84.4,75.7,1005.5,1003.2
2023-05-10 11:00:00,34.1,29.1,85.0,74.0,1006.0,1001.2
2023-05-10 12:00:00,32.7,25.3,80.4,68.1,1009.9,1007.3
2023-05-10 13:00:00,31.0,25.1,94.6,87.1,1012.9,1009.5
2023-05-10 14:00:00,33.8,26.2,92.2,83.5,1007.8,1004.5
2023-05-10 15:00:00,34.0,26.6,81.4,75.4,1012.5,1008.6
2023-05-10 16:00:00,32.9,25.9,95.0,80.1,1012.7,1008.7
2023-05-10 17:00:00,29.5,23.6,89.1,83.2,1014.1,1011.4
2023-05-10 18:00:00,32.8,26.3,92.8,86.1,1006.5,1003.4
2023-05-10 19:00:00,35.6,29.3,81.0,71.2,1006.4,1003.9
2023-05-10 20:00:00,30.2,24.2,85.8,72.2,1006.2,1003.8
2023-05-10 21:00:00,38.3,30.7,90.0,81.5,1008.6,1004.1
2023-05-10 22:00:00,30.4,24.0,81.6,68.9,1009.9,1005.6
2023-05-10 23:00:00,32.1,24.6,87.3,75.6,1009.6,1006.3
2023-05-11 00:00:00,30.0,24.7,86.6,75.3,1007.6,1005.3
2023-05-11 01:00:00,32.7,27.2,83.2,69.8,1011.2,1007.9
2023-05-11 02:00:00,26.8,18.8,84.5,79.4,1008.4,1005.5
2023-05-11 03:00:00,30.4,23.6,94.5,80.2,1008.7,1004.3
2023-05-11 04:00:00,28.7,22.2,84.3,71.0,1006.1,1003.8
2023-05-11 05:00:00,32.4,25.8,83.2,68.8,1010.9,1007.6
2023-05-11 06:00:00,35.0,29.3,88.0,75.1,1011.6,1007.8
2023-05-11 07:00:00,33.9,26.8,90.1,76.3,1012.6,1007.6
2023-05-11 08:00:00,24.9,19.6,90.9,83.8,1014.0,1011.8
2023-05-11 09:00:00,38.1,31.4,91.3,83.1,1012.7,1010.3
2023-05-11 10:00:00,32.9,26.2,80.6,72.4,1007.4,1002.4
2023-05-11 11:00:00,29.7,21.9,85.9,79.8,1007.4,1004.1
2023-05-11 12:00:00,32.5,25.9,91.6,79.3,1014.2,1009.9
2023-05-11 13:00:00,32.5,27.1,93.6,87.2,1012.9,1008.6
2023-05-11 14:00:00,30.0,23.3,89.0,83.5,1012.8,1009.9
2023-05-11 15:00:00,32.6,27.3,80.8,68.0,1012.2,1009.6
2023-05-11 16:00:00,30.2,24.6,85.9,71.9,1007.7,1004.8
2023-05-11 17:00:00,30.8,25.7,81.1,68.5,1013.5,1009.2
2023-05-11 18:00:00,29.9,23.4,91.2,78.0,1006.4,1001.9
2023-05-11 19:00:00,27.7,22.4,81.0,70.0,1008.5,1004.4
2023-05-11 20:00:00,32.4,26.0,82.8,68.9,1008.5,1005.1
2023-05-11 21:00:00,33.8,26.0,86.3,76.3,1010.6,1007.8
2023-05-11 22:00:00,33.5,26.4,86.9,72.1,1009.6,1006.4
2023-05-11 23:00:00,34.5,29.2,86.1,80.1,1009.6,1004.9
2023-05-12 00:00:00,33.0,27.3,87.0,73.9,1010.5,1005.9
2023-05-12 01:00:00,30.4,23.4,90.7,79.3,1009.2,1006.2
2023-05-12 02:00:00,34.5,26.8,85.5,74.7,1007.5,1004.5
2023-05-12 03:00:00,27.9,22.8,88.2,76.0,1011.6,1007.3
2023-05-12 04:00:00,29.3,21.9,84.6,71.1,1012.9,1009.6
2023-05-12 05:00:00,29.1,22.4,85.3,71.7,1009.8,1006.1
2023-05-12 06:00:00,35.2,28.6,89.2,82.5,1011.5,1008.2
2023-05-12 07:00:00,34.8,27.0,87.4,80.4,1010.4,1007.6
2023-05-12 08:00:00,33.5,26.2,90.8,85.7,1005.6,1003.0
2023-05-12 09:00:00,35.2,27.7,88.4,82.1,1009.2,1006.8
2023-05-12 10:00:00,29.4,23.3,92.1,84.4,1005.1,1003.1
2023-05-12 11:00:00,33.0,26.4,86.7,74.4,1011.6,1008.8
2023-05-12 12:00:00,31.6,24.8,87.4,77.6,1010.1,1007.6
2023-05-12 13:00:00,34.5,28.6,90.0,77.5,1006.3,1003.5
2023-05-12 14:00:00,31.7,24.9,83.3,73.5,1010.4,1008.2
2023-05-12 15:00:00,30.8,25.1,85.8,75.2,1014.0,1011.0
2023-05-12 16:00:00,33.6,28.2,89.4,83.3,1008.4,1004.8
2023-05-12 17:00:00,34.6,28.5,80.4,67.7,1014.8,1010.0
2023-05-12 18:00:00,30.0,22.8,86.6,74.0,1014.6,1011.6
2023-05-12 19:00:00,31.8,24.1,89.0,80.9,1012.9,1010.8
2023-05-12 20:00:00,28.8,22.5,94.5,86.2,1013.1,1010.1
2023-05-12 21:00:00,24.5,17.6,93.2,86.0,1009.1,1004.7
2023-05-12 22:00:00,32.6,27.3,84.2,71.1,1009.0,1006.0
2023-05-12 23:00:00,33.8,26.1,87.6,75.1,1014.5,1011.7
2023-05-13 00:00:00,32.8,26.1,80.8,69.8,1008.7,1003.9
2023-05-13 01:00:00,26.2,18.8,83.6,76.2,1006.0,1003.1
2023-05-13 02:00:00,30.9,23.6,91.6,84.9,1006.5,1001.6
2023-05-13 03:00:00,25.3,19.6,81.8,76.3,1012.1,1007.6
2023-05-13 04:00:00,36.1,29.5,83.9,78.4,1008.8,1004.8
2023-05-13 05:00:00,28.7,20.9,94.2,87.3,1007.0,1003.2
2023-05-13 06:00:00,35.8,30.5,92.4,86.4,1013.1,1010.5
2023-05-13 07:00:00,34.8,27.8,91.7,81.2,1009.9,1005.7
2023-05-13 08:00:00,29.3,21.4,93.0,84.4,1010.7,1007.6
2023-05-13 09:00:00,28.6,22.7,91.2,81.8,1006.5,1003.1
2023-05-13 10:00:00,33.1,25.5,81.8,70.9,1006.9,1004.6
2023-05-13 11:00:00,29.5,21.7,87.7,76.2,1006.3,1003.4
2023-05-13 12:00:00,32.3,25.1,86.7,75.2,1010.1,1006.6
2023-05-13 13:00:00,30.6,24.9,84.7,77.1,1012.8,1009.4
2023-05-13 14:00:00,26.7,20.7,92.5,79.4,1012.3,1009.3
2023-05-13 15:00:00,25.3,20.2,87.0,72.8,1007.6,1004.2
2023-05-13 16:00:00,32.7,25.2,80.9,72.7,1013.5,1009.3
2023-05-13 17:00:00,30.3,22.8,84.1,79.0,1006.1,1002.7
2023-05-13 18:00:00,30.3,23.4,83.4,69.4,1006.1,1002.6
2023-05-13 19:00:00,34.1,28.0,93.3,79.1,1013.5,1009.4
2023-05-13 20:00:00,35.5,30.3,89.7,84.2,1007.4,1002.9
2023-05-13 21:00:00,31.2,23.9,88.4,83.4,1012.1,1008.5
2023-05-13 22:00:00,31.0,23.8,87.6,74.4,1005.1,1000.2
2023-05-13 23:00:00,33.5,25.8,89.8,81.7,1005.9,1002.9
2023-05-14 00:00:00,27.9,20.7,91.3,77.2,1011.1,1008.3
2023-05-14 01:00:00,32.7,25.2,88.3,81.1,1006.8,1002.7
2023-05-14 02:00:00,33.7,26.4,94.1,80.5,1005.3,1002.8
2023-05-14 03:00:00,34.0,27.1,94.7,89.0,1009.7,1005.0
2023-05-14 04:00:00,26.2,19.9,94.9,87.3,1008.3,1005.1
2023-05-14 05:00:00,29.7,22.0,90.0,75.3,1013.0,1008.9
2023-05-14 06:00:00,29.4,22.4,94.0,86.7,1013.2,1009.5
2023-05-14 07:00:00,32.3,26.1,86.1,79.7,1011.1,1009.0
2023-05-14 08:00:00,33.4,28.2,92.9,79.3,1007.9,1003.8
2023-05-14 09:00:00,36.5,30.6,93.6,87.5,1009.6,1005.2
2023-05-14 10:00:00,30.5,23.9,93.6,87.6,1012.0,1007.1
2023-05-14 11:00:00,30.5,24.7,92.5,84.2,1005.7,1002.4
2023-05-14 12:00:00,35.4,29.8,86.1,74.7,1008.3,1004.8
2023-05-14 13:00:00,32.9,26.3,82.4,70.3,1013.2,1008.6
2023-05-14 14:00:00,35.8,30.3,85.0,71.2,1009.1,1006.3
2023-05-14 15:00:00,32.9,25.5,91.5,81.1,1011.2,1008.7
2023-05-14 16:00:00,28.5,22.1,83.5,74.6,1006.0,1003.6
2023-05-14 17:00:00,28.0,21.3,87.2,78.6,1012.8,1007.8
2023-05-14 18:00:00,27.3,21.9,88.5,75.0,1006.0,1003.2
2023-05-14 19:00:00,34.0,28.0,89.1,76.8,1013.6,1009.3
2023-05-14 20:00:00,35.6,29.3,94.0,80.0,1006.1,1002.7
2023-05-14 21:00:00,37.5,30.1,89.9,75.3,1013.9,1011.2
2023-05-14 22:00:00,34.5,27.2,91.8,83.8,1008.6,1003.9
2023-05-14 23:00:00,35.5,29.8,88.7,78.4,1011.2,1007.9
2023-05-15 00:00:00,30.3,23.4,92.5,81.2,1013.5,1009.8
2023-05-15 01:00:00,28.5,22.8,84.0,77.3,1005.1,1002.4
2023-05-15 02:00:00,34.6,26.6,83.1,77.6,1007.7,1004.7
2023-05-15 03:00:00,33.3,25.4,93.9,80.2,1014.1,1009.8
2023-05-15 04:00:00,32.3,25.6,90.4,80.0,1008.9,1005.9
2023-05-15 05:00:00,33.2,26.1,90.1,79.4,1012.1,1008.5
2023-05-15 06:00:00,33.0,25.6,87.0,76.5,1006.4,1004.1
2023-05-15 07:00:00,35.9,28.7,85.7,73.1,1011.8,1007.2
2023-05-15 08:00:00,35.9,28.8,88.3,81.9,1005.7,1001.5
2023-05-15 09:00:00,33.6,25.8,81.8,70.7,1012.2,1007.9
2023-05-15 10:00:00,34.5,27.7,86.8,77.1,1008.2,1005.7
2023-05-15 11:00:00,33.5,26.6,86.8,72.9,1009.7,1006.2
2023-05-15 12:00:00,30.6,23.1,88.1,77.9,1006.7,1004.6
2023-05-15 13:00:00,34.3,27.3,89.5,75.1,1011.3,1008.3
2023-05-15 14:00:00,27.8,20.6,94.4,85.8,1008.4,1005.3
2023-05-15 15:00:00,35.2,29.5,89.8,75.1,1008.8,1004.1
2023-05-15 16:00:00,28.4,22.3,93.3,79.5,1011.5,1006.5
2023-05-15 17:00:00,32.9,27.4,88.3,77.5,1006.8,1002.9
2023-05-15 18:00:00,29.5,22.9,89.4,80.9,1013.5,1010.0
2023-05-15 19:00:00,33.7,27.3,81.0,72.3,1012.4,1009.1
2023-05-15 20:00:00,31.9,23.9,82.0,69.3,1010.8,1008.7
2023-05-15 21:00:00,27.2,20.4,88.7,77.9,1006.3,1001.9
2023-05-15 22:00:00,33.3,25.9,85.9,76.9,1011.9,1007.9
2023-05-15 23:00:00,30.3,24.3,92.0,80.6,1005.2,1001.2
2023-05-16 00:00:00,34.6,27.1,88.1,75.8,1013.0,1008.6
2023-05-16 01:00:00,32.0,25.2,93.2,88.0,1008.0,1003.3
2023-05-16 02:00:00,33.2,26.1,94.6,88.7,1006.2,1003.0
2023-05-16 03:00:00,29.1,23.2,82.2,76.3,1006.6,1003.4
2023-05-16 04:00:00,30.2,23.6,85.9,78.6,1014.6,1009.7
2023-05-16 05:00:00,30.6,23.7,90.0,80.7,1012.7,1008.7
2023-05-16 06:00:00,34.6,27.8,84.6,71.5,1007.4,1002.8
2023-05-16 07:00:00,37.0,29.3,84.0,75.5,1014.6,1012.0
2023-05-16 08:00:00,29.6,21.9,92.2,87.0,1006.4,1003.4
2023-05-16 09:00:00,35.2,27.3,94.7,84.9,1012.3,1009.2
2023-05-16 10:00:00,25.5,18.5,91.6,76.6,1011.6,1008.6
2023-05-16 11:00:00,28.4,20.5,87.9,79.4,1013.2,1008.6
2023-05-16 12:00:00,29.1,21.6,86.6,72.0,1008.8,1005.3
2023-05-16 13:00:00,27.9,22.1,88.1,82.1,1009.0,1004.2
2023-05-16 14:00:00,27.2,21.0,86.9,80.2,1011.2,1008.3
2023-05-16 15:00:00,33.2,27.5,87.5,75.3,1009.0,1006.9
2023-05-16 16:00:00,31.4,26.3,83.1,73.0,1005.4,1003.0
2023-05-16 17:00:00,33.1,27.6,93.6,80.9,1012.3,1009.6
2023-05-16 18:00:00,34.1,29.1,91.3,77.7,1011.4,1007.5
2023-05-16 19:00:00,32.8,25.6,90.2,82.7,1009.2,1006.7
2023-05-16 20:00:00,34.0,27.7,94.2,82.4,1008.0,1004.9
2023-05-16 21:00:00,31.8,25.9,84.3,73.2,1008.2,1003.8
2023-05-16 22:00:00,28.4,21.2,81.2,67.6,1012.4,1010.0
2023-05-16 23:00:00,35.2,27.7,92.4,83.1,1012.3,1010.1
2023-05-17 00:00:00,30.2,22.3,95.0,89.5,1013.2,1009.6
2023-05-17 01:00:00,29.2,22.3,88.7,77.9,1012.6,1008.5
2023-05-17 02:00:00,31.5,25.1,80.9,66.3,1012.6,1007.8
2023-05-17 03:00:00,29.3,23.3,91.7,86.6,1007.5,1003.5
2023-05-17 04:00:00,30.7,25.1,81.1,73.7,1006.0,1001.2
2023-05-17 05:00:00,33.0,27.4,88.1,79.9,1012.6,1009.9
2023-05-17 06:00:00,33.0,26.8,84.2,71.5,1006.0,1003.0
2023-05-17 07:00:00,29.3,21.3,93.7,85.5,1014.8,1010.3
2023-05-17 08:00:00,30.5,25.5,86.8,79.4,1013.8,1009.3
2023-05-17 09:00:00,35.2,29.6,93.5,82.0,1010.3,1006.3
2023-05-17 10:00:00,33.5,27.9,84.5,79.0,1008.5,1005.0
2023-05-17 11:00:00,38.2,31.1,85.8,79.1,1010.3,1008.2
2023-05-17 12:00:00,35.5,29.5,94.2,85.1,1012.3,1009.5
2023-05-17 13:00:00,35.4,29.1,83.0,74.5,1012.6,1010.1
2023-05-17 14:00:00,27.8,22.4,88.7,80.2,1005.7,1003.6
2023-05-17 15:00:00,34.3,28.1,85.8,79.7,1013.0,1008.7
2023-05-17 16:00:00,31.8,26.5,91.6,83.0,1011.4,1009.0
2023-05-17 17:00:00,30.3,23.7,81.9,69.0,1005.4,1002.3
2023-05-17 18:00:00,32.5,27.2,86.6,77.4,1008.1,1003.2
2023-05-17 19:00:00,34.8,27.5,90.5,79.6,1010.1,1006.9
2023-05-17 20:00:00,33.5,26.8,86.1,79.5,1006.9,1004.5
2023-05-17 21:00:00,29.4,22.2,80.9,75.2,1006.6,1002.5
2023-05-17 22:00:00,34.2,28.0,90.6,76.8,1005.1,1000.7
2023-05-17 23:00:00,30.1,23.9,87.5,79.2,1014.1,1011.3
2023-05-18 00:00:00,32.7,27.4,80.2,71.7,1005.6,1001.1
2023-05-18 01:00:00,31.1,24.5,89.2,75.4,1008.7,1005.8
2023-05-18 02:00:00,31.3,24.8,93.8,81.7,1007.1,1003.0
2023-05-18 03:00:00,34.3,27.9,81.7,69.1,1012.4,1010.0
2023-05-18 04:00:00,28.9,21.7,88.9,77.0,1012.1,1008.8
2023-05-18 05:00:00,37.8,30.3,90.9,84.9,1013.1,1009.5
2023-05-18 06:00:00,26.5,19.3,81.1,66.5,1011.2,1007.0
2023-05-18 07:00:00,30.2,24.8,80.3,66.2,1010.9,1007.0
2023-05-18 08:00:00,33.1,26.2,87.0,79.6,1009.1,1004.5
2023-05-18 09:00:00,33.8,28.5,91.9,78.8,1011.4,1008.8
2023-05-18 10:00:00,31.7,24.6,82.4,73.3,1006.2,1002.2
2023-05-18 11:00:00,31.8,25.7,92.5,80.7,1011.8,1009.5
2023-05-18 12:00:00,33.2,27.8,89.8,83.2,1006.0,1002.6
2023-05-18 13:00:00,31.3,23.7,85.0,74.6,1013.6,1010.0
2023-05-18 14:00:00,36.2,29.3,87.7,81.5,1010.1,1008.0
2023-05-18 15:00:00,34.5,28.5,94.5,84.1,1010.3,1008.1
2023-05-18 16:00:00,34.6,29.5,83.2,75.8,1010.8,1006.3
2023-05-18 17:00:00,29.1,22.5,87.5,78.0,1012.8,1009.9
2023-05-18 18:00:00,31.8,24.0,89.4,77.7,1009.8,1006.7
2023-05-18 19:00:00,31.1,24.3,82.1,68.3,1009.3,1005.4
2023-05-18 20:00:00,29.0,21.1,80.7,74.0,1007.9,1005.2
2023-05-18 21:00:00,33.1,27.7,80.2,66.3,1006.3,1003.7
2023-05-18 22:00:00,30.4,23.7,84.9,76.0,1006.9,1003.6
2023-05-18 23:00:00,34.0,26.6,81.1,67.7,1005.0,1002.8
2023-05-19 00:00:00,28.8,22.2,92.1,81.9,1013.7,1008.9
2023-05-19 01:00:00,37.2,31.9,95.0,81.3,1012.6,1007.8
2023-05-19 02:00:00,29.3,22.6,80.9,69.3,1007.2,1003.8
2023-05-19 03:00:00,32.7,25.8,86.5,76.4,1005.0,1002.4
2023-05-19 04:00:00,34.4,27.2,80.4,72.3,1009.9,1006.5
2023-05-19 05:00:00,30.3,23.0,82.0,67.3,1009.1,1006.8
2023-05-19 06:00:00,34.6,27.2,84.8,71.8,1012.8,1009.6
2023-05-19 07:00:00,28.3,21.3,85.9,77.1,1009.0,1006.8
2023-05-19 08:00:00,36.4,30.7,94.1,87.4,1013.6,1009.5
2023-05-19 09:00:00,32.0,25.8,85.9,73.1,1006.0,1003.1
2023-05-19 10:00:00,30.2,22.9,87.4,72.5,1008.7,1005.1
2023-05-19 11:00:00,31.1,23.2,83.7,75.9,1014.3,1012.3
2023-05-19 12:00:00,34.4,29.2,80.0,65.8,1005.1,1001.5
2023-05-19 13:00:00,30.2,23.6,93.5,87.2,1008.9,1006.9
2023-05-19 14:00:00,29.8,23.8,81.2,66.7,1007.6,1002.8
2023-05-19 15:00:00,31.3,25.7,94.5,82.0,1010.3,1006.8
2023-05-19 16:00:00,28.5,22.0,82.0,73.5,1007.8,1005.5
2023-05-19 17:00:00,37.5,30.6,89.1,81.0,1013.7,1010.7
2023-05-19 18:00:00,30.3,25.3,95.0,83.6,1014.4,1012.2
2023-05-19 19:00:00,34.5,27.2,82.1,71.1,1013.5,1009.9
2023-05-19 20:00:00,32.6,25.2,86.4,72.2,1009.0,1006.6
2023-05-19 21:00:00,29.0,21.1,91.7,79.0,1014.9,1011.5
2023-05-19 22:00:00,32.0,26.4,80.5,70.1,1012.4,1009.4
2023-05-19 23:00:00,34.4,27.6,90.3,76.1,1008.6,1004.3
2023-05-20 00:00:00,31.4,25.2,81.2,70.3,1005.9,1002.5
2023-05-20 01:00:00,35.6,29.6,83.5,70.1,1011.7,1007.1
2023-05-20 02:00:00,35.1,28.4,82.4,69.0,1012.3,1007.5
2023-05-20 03:00:00,34.8,27.4,93.6,79.4,1006.2,1001.3
2023-05-20 04:00:00,30.6,25.6,82.7,77.0,1010.5,1007.7
2023-05-20 05:00:00,28.8,20.9,80.6,69.8,1014.9,1010.6
2023-05-20 06:00:00,30.2,22.7,88.8,79.1,1008.3,1004.9
2023-05-20 07:00:00,32.6,25.3,85.2,75.3,1008.0,1004.7
2023-05-20 08:00:00,33.6,26.4,86.1,76.5,1014.0,1009.4
2023-05-20 09:00:00,25.5,19.3,81.8,68.4,1006.2,1003.7
2023-05-20 10:00:00,32.0,24.7,91.2,83.0,1014.3,1010.9
2023-05-20 11:00:00,32.5,26.3,89.0,79.4,1012.8,1009.0
2023-05-20 12:00:00,31.2,23.5,85.5,78.5,1008.9,1006.7
2023-05-20 13:00:00,35.9,30.3,82.6,75.1,1005.8,1001.2
2023-05-20 14:00:00,33.3,27.4,88.9,77.3,1005.2,1002.2
2023-05-20 15:00:00,35.9,29.3,91.7,85.5,1008.8,1004.8
2023-05-20 16:00:00,31.4,25.4,84.7,77.8,1012.1,1007.3
2023-05-20 17:00:00,34.8,28.5,80.4,70.1,1009.9,1005.7
2023-05-20 18:00:00,36.9,30.4,83.2,77.8,1012.4,1007.7
2023-05-20 19:00:00,35.9,28.4,90.2,84.0,1011.7,1009.5
2023-05-20 20:00:00,28.7,22.2,94.8,81.2,1010.7,1007.3
2023-05-20 21:00:00,31.2,25.2,80.2,66.7,1014.7,1011.0
2023-05-20 22:00:00,31.0,25.2,84.6,76.1,1012.3,1008.2
2023-05-20 23:00:00,33.5,27.2,80.9,72.5,1014.1,1011.8
2023-05-21 00:00:00,34.1,27.5,84.7,70.4,1007.4,1003.5
2023-05-21 01:00:00,29.5,22.2,86.1,80.8,1012.1,1009.7
2023-05-21 02:00:00,32.2,26.8,93.8,83.0,1011.0,1008.8
2023-05-21 03:00:00,25.9,20.3,81.2,70.2,1014.2,1010.8
2023-05-21 04:00:00,36.3,30.2,91.7,78.8,1010.1,1006.3
2023-05-21 05:00:00,30.5,24.4,85.9,71.4,1007.8,1002.9
2023-05-21 06:00:00,32.2,26.0,92.2,83.6,1008.8,1004.8
2023-05-21 07:00:00,31.1,23.7,87.7,78.3,1007.2,1003.4
2023-05-21 08:00:00,35.4,29.5,80.6,68.9,1007.2,1004.6
2023-05-21 09:00:00,23.5,17.0,94.2,79.5,1009.7,1007.2
2023-05-21 10:00:00,32.0,25.1,81.2,67.3,1013.9,1010.1
2023-05-21 11:00:00,31.7,26.0,89.0,77.3,1006.9,1004.2
2023-05-21 12:00:00,30.6,23.5,93.2,79.6,1007.9,1003.8
2023-05-21 13:00:00,37.2,30.5,81.2,75.3,1013.5,1011.2
2023-05-21 14:00:00,29.3,23.0,88.3,79.5,1008.4,1005.4
2023-05-21 15:00:00,34.3,26.9,92.4,87.2,1014.6,1010.3
2023-05-21 16:00:00,33.1,27.3,94.8,88.0,1007.7,1003.2
2023-05-21 17:00:00,35.8,28.1,90.9,79.6,1009.4,1006.4
2023-05-21 18:00:00,30.0,23.3,84.2,70.3,1006.0,1003.3
2023-05-21 19:00:00,29.8,23.0,90.5,79.2,1014.9,1010.0
2023-05-21 20:00:00,35.3,27.7,90.6,78.9,1013.9,1009.6
2023-05-21 21:00:00,33.3,25.8,90.5,84.5,1013.2,1008.8
2023-05-21 22:00:00,27.4,20.6,92.8,81.2,1006.6,1003.9
2023-05-21 23:00:00,30.4,23.1,81.3,71.8,1014.7,1011.4
2023-05-22 00:00:00,33.2,26.9,81.6,70.1,1014.3,1012.1
2023-05-22 01:00:00,34.5,27.9,89.6,81.3,1009.4,1007.0
2023-05-22 02:00:00,30.0,24.8,94.3,83.5,1011.8,1009.2
2023-05-22 03:00:00,23.3,18.0,87.0,77.7,1014.9,1012.0
2023-05-22 04:00:00,33.6,26.1,94.4,83.8,1009.1,1004.1
2023-05-22 05:00:00,28.3,23.2,94.1,87.6,1006.1,1002.9
2023-05-22 06:00:00,25.9,20.4,93.5,84.6,1013.7,1009.6
2023-05-22 07:00:00,23.5,16.1,93.6,84.9,1009.8,1005.1
2023-05-22 08:00:00,34.4,29.4,93.5,81.1,1014.9,1012.1
2023-05-22 09:00:00,32.4,26.5,92.3,80.2,1010.5,1008.1
2023-05-22 10:00:00,31.3,24.6,90.4,76.3,1005.3,1002.6
2023-05-22 11:00:00,36.2,29.4,80.4,69.0,1009.9,1005.3
2023-05-22 12:00:00,33.9,26.6,82.0,73.8,1012.2,1008.2
2023-05-22 13:00:00,36.8,30.3,82.0,69.2,1005.3,1001.9
2023-05-22 14:00:00,27.8,21.3,80.4,70.4,1009.1,1004.7
2023-05-22 15:00:00,31.9,24.7,81.8,74.8,1006.6,1003.8
2023-05-22 16:00:00,27.1,20.7,93.8,81.3,1011.4,1008.7
2023-05-22 17:00:00,31.3,24.5,90.0,83.6,1014.6,1010.9
2023-05-22 18:00:00,31.3,23.6,84.7,77.9,1011.2,1006.9
2023-05-22 19:00:00,33.9,27.7,91.9,79.3,1011.9,1009.2
2023-05-22 20:00:00,32.1,26.0,87.3,74.6,1009.0,1006.3
2023-05-22 21:00:00,33.9,28.9,82.1,69.2,1010.6,1007.2
2023-05-22 22:00:00,34.1,27.3,93.3,85.3,1010.4,1008.0
2023-05-22 23:00:00,38.5,33.4,85.1,71.4,1012.6,1008.4
2023-05-23 00:00:00,31.1,24.5,90.5,78.3,1013.6,1009.8
2023-05-23 01:00:00,29.2,21.8,84.4,71.0,1011.6,1008.1
2023-05-23 02:00:00,32.7,26.1,87.5,75.4,1014.8,1010.2
2023-05-23 03:00:00,29.6,23.8,92.2,81.4,1013.3,1009.1
2023-05-23 04:00:00,36.4,29.1,82.4,76.3,1006.2,1003.8
2023-05-23 05:00:00,31.2,25.3,94.7,82.5,1010.1,1006.8
2023-05-23 06:00:00,30.3,23.1,81.1,69.1,1014.0,1011.1
2023-05-23 07:00:00,30.6,23.8,88.0,79.9,1014.4,1010.0
2023-05-23 08:00:00,34.2,28.6,93.7,81.4,1008.8,1004.6
2023-05-23 09:00:00,31.5,23.8,94.2,83.7,1012.3,1008.8
2023-05-23 10:00:00,30.1,24.5,83.5,72.9,1009.1,1004.6
2023-05-23 11:00:00,37.0,29.0,82.2,73.5,1006.2,1003.0
2023-05-23 12:00:00,29.4,24.4,90.9,84.7,1013.8,1009.4
2023-05-23 13:00:00,32.1,26.3,80.6,73.5,1014.3,1012.2
2023-05-23 14:00:00,34.0,28.4,87.3,74.6,1010.0,1007.6
2023-05-23 15:00:00,27.1,22.1,91.9,84.2,1005.2,1000.9
2023-05-23 16:00:00,33.4,26.2,88.4,83.4,1013.2,1010.8
2023-05-23 17:00:00,28.8,21.8,82.8,67.9,1009.8,1005.7
2023-05-23 18:00:00,34.5,27.1,87.3,80.2,1005.8,1001.6
2023-05-23 19:00:00,29.1,23.3,93.8,82.3,1006.9,1002.9
2023-05-23 20:00:00,34.1,27.7,89.3,75.0,1006.5,1002.1
2023-05-23 21:00:00,35.3,28.3,90.8,79.8,1011.9,1008.3
2023-05-23 22:00:00,34.6,28.3,85.0,72.1,1008.0,1003.3
2023-05-23 23:00:00,32.8,25.7,82.8,68.1,1006.3,1002.6
2023-05-24 00:00:00,31.3,24.4,83.8,70.2,1014.2,1010.7
2023-05-24 01:00:00,30.3,24.9,88.0,77.4,1014.6,1011.0
2023-05-24 02:00:00,36.4,29.1,84.2,75.6,1006.4,1001.6
2023-05-24 03:00:00,29.9,22.7,88.1,78.3,1007.3,1004.6
2023-05-24 04:00:00,28.9,21.9,90.6,77.2,1010.9,1006.8
2023-05-24 05:00:00,34.0,28.5,91.0,77.5,1006.5,1003.8
2023-05-24 06:00:00,29.6,23.8,82.5,69.0,1006.6,1004.3
2023-05-24 07:00:00,29.1,23.0,91.3,80.3,1008.4,1003.5
2023-05-24 08:00:00,27.7,21.8,90.1,80.3,1014.5,1012.1
2023-05-24 09:00:00,30.6,24.9,80.2,72.1,1014.6,1010.6
2023-05-24 10:00:00,31.8,24.3,80.9,75.8,1013.4,1010.1
2023-05-24 11:00:00,32.7,25.8,89.7,77.0,1012.0,1007.4
2023-05-24 12:00:00,34.9,28.2,85.8,78.0,1012.2,1007.9
2023-05-24 13:00:00,33.6,27.9,82.2,73.9,1009.7,1007.3
2023-05-24 14:00:00,31.4,23.7,80.7,67.2,1010.3,1006.9
2023-05-24 15:00:00,31.4,25.8,82.4,76.9,1011.3,1009.3
2023-05-24 16:00:00,33.5,26.1,94.4,80.1,1012.3,1009.0
